literature_review,title,abstract,references
0,Superlatives and Scope of Improvement in Online Recommendations - Breath of Life or a Kiss of Death?,"Online professional networks are important tools used by recruiters to find qualified candidates for job openings. Within these networks, professional recommendations are used to supplement profiles and add credibility. These recommendations tend to be overly positive, full of superlatives, and lacking in critical statements (referred to as scope of improvement). We draw on the theory of online trust to argue that having scope of improvement and superlatives may affect various dimensions of trust and to show how online trust, in turn, can affect the usefulness of a recommendation and the likelihood of receiving an interview. We contribute to the body of work on online trust both theoretically and empirically. From a theory perspective, we explain why including scope of improvement and superlatives in recommendations on online professional networks may help certain candidates in getting an interview but hurt others. From an empirical perspective, we provide a unique empirical setting that allows us to observe not only the effect of scope of improvement and superlatives, but also validate the theoretically argued underlying process. Furthermore, through discussion with recruiters, we identify then test contextual factors that differentiate recommendations on online professional networks from traditional recommendations. In this study, we use a scenario-based, quasi-experimental survey to test the effects of superlatives and scope of improvement on the usefulness and effectiveness of recommendations. Further, we test the mediating role of trust and how the experience levels of the recommendee affect the sign and strength of these relationships. Our findings indicate that including scope of improvement increases the effectiveness and usefulness of recommendations for candidates at low- and middle levels of experience. For the most experienced candidates, including scope of improvement has a negative effect on effectiveness. Superlatives negatively affect the perceived competence of the recommender and thus should be avoided. This negative effect is reduced when combined with scope of improvement.",
0,Differential Influence of Blogs Across Different Stages of Decision Making - The Case of Venture Capitalists,,
0,"""How does tech make you feel?"" a review and examination of negative affective responses to technology use",,"['10.2307/2136404', '10.1111/joes.2005.19.issue-2', '10.1037/1089-2680.2.3.247', '10.1016/s0747-5632(98)00020-x', '10.1016/s0747-5632(00)00036-4', '10.1016/s0747-5632(99)00039-4', '10.1016/s0747-5632(96)00026-x', '10.1016/s0378-7206(97)00043-8', '10.1016/s0378-7206(96)01074-9', '10.1109/tem.1986.6447716', '10.1109/tem.2008.927825', '10.1037/0022-006x.52.6.1090', '10.1016/j.infoandorg.2006.09.001', '10.17705/1cais.01324', '10.3758/bf03203782', '10.1002/0470014113', '10.2307/1251841', '10.1016/j.im.2014.05.017', '10.1016/j.im.2013.04.004', '10.1016/j.im.2012.11.002', '10.1016/j.im.2007.10.002', '10.1016/j.im.2007.04.005', '10.1016/j.im.2006.02.001', '10.1016/s0378-7206(02)00006-x', '10.1177/1745691610393980', '10.1177/014920638901500302', '10.1080/0097840x.1975.9940405', '10.1111/1467-8721.00003', '10.1016/0378-7206(89)90036-0', '10.1016/0378-7206(90)90017-c', '10.1016/j.jsis.2012.09.001', '10.1002/bdm.1753', '10.1002/9780470479216', '10.25300/misq', '10.1097/00043764-196702000-00002', '10.1007/978-3-319-18702-0', '10.1016/j.chb.2006.06.001', '10.1016/j.chb.2006.02.001', '10.1016/j.chb.2004.12.006', '10.1111/isj.12016', '10.1002/(issn)1099-1379', '10.2190/7chy-5cm0-4d00-6jcg', '10.2307/3151807', '10.1057/palgrave.ejis.3000699', '10.1057/palgrave.ejis.3000259', '10.17705/1jais', '10.1016/j.dss.2006.12.008', '10.1016/j.dss.2006.09.002', '10.1080/08917779008248751', '10.2753/mis0742-1222280306', '10.2753/mis0742-1222270311', '10.2753/mis0742-1222240109', '10.2753/mis0742-1222220302', '10.1016/0747-5632(87)90010-0', '10.2307/25148778', '10.2307/25148814', '10.2307/41409963', '10.2307/25148693', '10.2307/25750702', '10.2307/25750701', '10.2307/23044042', '10.2307/25148742', '10.2307/30036540', '10.2307/41409972', '10.2307/25148660', '10.2307/4132314', '10.2307/3250956', '10.2307/249688', '10.1001/archpsyc.62.6.617', '10.1016/s0959-8022(99)00016-8', '10.1348/014466602165081', '10.2307/3250982', '10.2307/249576', '10.2307/249749', '10.2307/249313', '10.1080/10705519909540118', '10.1287/isre.9.2.204', '10.1287/isre.6.2.118', '10.1287/isre.9.2.126', '10.1257/000282803322655392', '10.1016/b978-1-4832-3131-0.50019-6', '10.1007/978-1-4615-5269-7', '10.1016/0005-7916(94)00072-t', '10.1016/j.cpr.2006.10.002', '10.17705/1jais.00387', '10.17705/1jais.00045', '10.1145/1053291', '10.1080/07421222.1992.11517949', '10.1287/isre.10.1.1', '10.1287/isre.1070.0165', '10.1287/isre.1050.0042', '10.1287/isre.11.4.342.11872', '10.1287/isre.13.2.168.84', '10.1037/0033-2909.96.3.465', '10.1016/s0167-9236(01)00124-5', '10.1016/j.paid.2006.09.017', '10.1037/0033-2909.116.3.429', '10.1016/0305-0483(90)90055-e', '10.1037/0022-3514.44.3.644', '10.1037/0022-3514.76.5.820', '10.1037/0033-295x.84.2.191', '10.1136/oem.2002.006734', '10.1080/01449299008924239', '10.1037/0022-3514.54.6.1063', '10.1086/267772', '10.1080/02699930902809375', '10.28945/479', '10.1177/0539018405058216', '10.1037/0021-9010.86.1.114', '10.4324/9780203436707', '10.1016/s0953-5438(00)00031-x', '10.1037/0033-295x.110.1.145', '10.1007/s12599-012-0207-7', '10.5465/ame.2002.6640191', '10.1037/0021-9010.88.5.879', '10.17705/1thci', '10.1287/mnsc.1060.0597', '10.1016/0048-7333(74)90024-9', '10.1348/135910703762879246']"
0,Revisiting Bias Due to Construct Misspecification - Different Results from Considering Coefficients in Standardized Form,,
0,Statistical Inference with PLSc Using Bootstrap Confidence Intervals,,
0,Managing risk in a new telecommunications service development process through a scenario planning approach,"Managing risk in a new product and service development process is one of the major challenges for many business managers. A scenario planning approach was incorporated into a new telecommunications service development process in order to understand the uncertainties shaping the future economic, business and technological environments. Understanding the major drivers for uncertainties helped in gaining insight and thereby generated new strategies for reducing risks and taking advantage of opportunities from uncertainty. In order to demonstrate the process and value of the approach, it was applied to a new telecommunications service concept, the Phoneweb service, which allows Internet access through telephones rather than a computer interface.","['10.1016/s0737-6782(97)00081-7', '10.1016/s0166-4972(99)00136-4', '10.1177/1350507699302002', '10.1108/09593849910267206', '10.1016/s0737-6782(98)00037-x', '10.1057/palgrave.ejis.3000298', '10.1177/026839629601100305', '10.1109/49.508288', '10.2307/2392581', '10.1038/21987', '10.1080/09544120050007742', '10.1111/1540-5885.1530224', '10.1016/s0148-2963(99)00048-x', '10.1016/0377-2217(93)90186-q', '10.1108/09593840110384799', '10.1108/09593840110694984', '10.1108/09593840110384780', '10.1108/09593840110384762', '10.1108/09593840110384771', '10.1287/mnsc.34.6.679', '10.1002/nml.10106', '10.1145/291469.291479', '10.1016/s0024-6301(96)00109-4', '10.1016/s0019-8501(98)00043-1', '10.1016/s0024-6301(97)90242-9', '10.1016/s0024-6301(97)90240-5', '10.1016/0024-6301(96)00005-2']"
1,"Women in the information technology profession - a literature review, synthesis and research agenda",,"['10.1177/0146167290163002', '10.2307/800806', '10.1177/001872678904200101', '10.1177/105960118400900304', '10.2307/41164964', '10.1017/cbo9780511625459.008', '10.1177/014920639201800202', '10.1177/014920638701300303', '10.1177/014920638901500302', '10.1016/0378-7206(94)90094-9', '10.2466/pr0.1996.78.3.995', '10.1111/j.1540-5915.1996.tb01822.x', '10.1037/10628-000', '10.1111/j.1744-6570.1982.tb02214.x', '10.1126/science.1542786', '10.2190/8na7-daey-gm8p-eun5', '10.1016/0016-3287(91)90075-d', '10.5465/amr.1983.4284603', '10.5465/amr.1988.4306784', '10.5465/amr.1985.4277352', '10.2307/255910', '10.2307/256398', '10.2307/256604', '10.2307/256769', '10.2307/256675', '10.2307/256795', '10.1002/job.4030130206', '10.1002/job.4030130407', '10.1002/job.4030100403', '10.1126/science.255.5050.1365', '10.1111/j.1559-1816.1985.tb00913.x', '10.1111/j.1559-1816.1987.tb00328.x', '10.1111/j.1471-6402.1985.tb00895.x', '10.1016/0747-5632(94)90057-4', '10.1007/bf00287909', '10.1007/bf00287722', '10.1086/494431', '10.1177/009102608000900313', '10.2307/3250981', '10.2307/249713', '10.2307/249761', '10.2307/249720', '10.1007/bf00287288', '10.1016/0090-2616(84)90019-6', '10.1016/s0007-6813(05)80037-0', '10.1007/bf00381725', '10.1007/bf00382577', '10.1037/0033-2909.105.1.51', '10.2307/3380494', '10.1037/0033-295x.91.2.153', '10.2307/256606', '10.2307/256829', '10.2307/256445', '10.1080/01449299008924239', '10.1016/0749-5978(85)90035-4', '10.1006/obhd.2000.2896', '10.2466/pr0.1986.59.3.1199', '10.1080/08886504.1993.10782068', '10.1080/03634528909378737', '10.35613/ccl.1990.1096', '10.1037/0021-9010.81.4.411', '10.1037/0021-9010.81.4.400', '10.1037/0021-9010.76.4.560', '10.1037/0021-9010.80.1.6', '10.1037/0021-9010.77.1.65', '10.1145/262793.262813', '10.1145/204865.204880', '10.1007/978-90-481-3401-4', '10.1037/0021-9010.75.5.539']"
0,"IT Road Warriors - Balancing Work--Family Conflict, Job Autonomy, and Work Overload to Mitigate Turnover Intentions",,
0,Moving Beyond Intentions and Toward the Theory of Trying - Effects of Work Environment and Gender on Post-Adoption Information Technology Use,,
1,"The ongoing quest for the IT artifact - Looking back, moving forward","More than 10 years ago, Orlikowski and Iacono (2001) examined the conceptualization of Information Technology (IT) in Information Systems Research (ISR) articles published in the 1990s. Their main conclusion was that the majority of these articles did not properly conceptualize the IT artifact. They recommended that IS researchers start to theorize about the IT artifact and employ rich conceptualizations of IT. The Orlikowski and Iacono paper provides a strong anchor point from which to analyze the evolution of the IS discipline. In order to obtain an up-to-date image of contemporary IS research, and to assess how the IS field has evolved since the 1990s, we carried out a similar analysis on a more recent and broader set of articles, that is, the full set (N = 644) of papers published between 2006 and 2009 by six top North American (ISR, MISQ, JAIS) and European (JIT, ISJ, EJIS) journals. The statistics in our results reveal no drastic advance in terms of deeper engagement with the IT artifact; more than 39% of the articles in our set are virtually mute about the artifact, and less than 16% employ an ensemble view of IT. Moreover, we note differences among the North American and European journals. Implications of the findings for two perspectives central to the IS research legitimacy debate are discussed.","['10.2307/256820', '10.1177/001316446002000104', '10.1016/j.infoandorg.2008.03.001', '10.1080/19416521003654160', '10.1177/0170840607081138', '10.1109/hicss.2012.175', '10.2307/2529310', '10.2307/j.ctv12101zq', '10.1111/j.1365-2575.2008.00308.x', '10.1111/j.1365-2575.2008.00301.x', '10.1111/j.1365-2575.2007.00243.x', '10.1111/j.1365-2575.2007.00232.x', '10.1111/j.1365-2575.2006.00240.x', '10.1111/j.1365-2575.2006.00209.x', '10.1080/19416520802211644', '10.1057/ejis.2012.46', '10.1057/ejis.2011.58', '10.1057/ejis.2009.37', '10.1057/ejis.2009.31', '10.1057/ejis.2009.10', '10.1057/ejis.2008.52', '10.1057/ejis.2008.4', '10.1057/palgrave.ejis.3000707', '10.1057/palgrave.ejis.3000662', '10.1057/palgrave.ejis.3000667', '10.1057/palgrave.ejis.3000601', '10.1057/jit.2009.15', '10.2307/25148777', '10.2307/25148801', '10.2307/30036526', '10.2307/30036527', '10.2307/25148866', '10.2307/25148865', '10.2307/25148723', '10.2307/25750700', '10.2307/25148689', '10.2307/25148714', '10.2307/25148664', '10.2307/25148852', '10.1287/orsc.1100.0529', '10.1287/orsc.1070.0307', '10.1287/isre.5.4.350', '10.17705/1jais.00198', '10.17705/1jais.00176', '10.17705/1jais.00196', '10.17705/1jais.00125', '10.17705/1jais.00167', '10.17705/1jais.00155', '10.17705/1jais.00151', '10.17705/1jais.00047', '10.17705/1jais.00043', '10.17705/1jais.00086', '10.1287/isre.1070.0167', '10.1287/isre.12.2.121.9700', '10.1057/jit.2008.14', '10.1057/palgrave.jit.2000120', '10.1145/1390673.1390677', '10.7208/chicago/9780226458144.001.0001', '10.5465/19416520802211644', '10.5465/19416521003654160']"
0,Vicious and virtuous cycles in ERP implementation - a case study of interrelations between critical success factors,,"['10.1201/1078/43188.16.2.19990301/31182.14', '10.1201/1078/43197.16.3.19990601/31310.2', '10.1145/32206.315753', '10.1108/01443579110136221', '10.1057/palgrave.ejis.3000337', '10.1057/palgrave.ejis.3000315', '10.5465/amr.1989.4308385', '10.1109/52.765784', '10.1109/52.765782', '10.1057/palgrave.ejis.3000369', '10.1287/orsc.1.1.1', '10.2307/249647', '10.2307/249437', '10.2307/249382', '10.1108/01443579810225504', '10.1109/hicss.2001.927129', '10.1002/sdr.4260090203', '10.1080/07421222.1994.11518046', '10.1145/332051.332065', '10.1287/mnsc.27.4.459']"
0,Vicious and virtuous cycles in ERP implementation - a case study of interrelations between critical success factors,,"['10.1201/1078/43188.16.2.19990301/31182.14', '10.1201/1078/43197.16.3.19990601/31310.2', '10.1145/32206.315753', '10.1108/01443579110136221', '10.1057/palgrave.ejis.3000337', '10.1057/palgrave.ejis.3000315', '10.5465/amr.1989.4308385', '10.1109/52.765784', '10.1109/52.765782', '10.1057/palgrave.ejis.3000369', '10.1287/orsc.1.1.1', '10.2307/249647', '10.2307/249437', '10.2307/249382', '10.1108/01443579810225504', '10.1109/hicss.2001.927129', '10.1002/sdr.4260090203', '10.1080/07421222.1994.11518046', '10.1145/332051.332065', '10.1287/mnsc.27.4.459']"
0,Developing a unified framework of the business model concept,,"['10.1108/14637150610667962', '10.1016/j.jbusres.2003.11.001', '10.2307/41166132', '10.2307/41166053', '10.1016/j.tele.2007.01.007', '10.1080/10196789800000016', '10.1016/j.jsis.2004.08.002', '10.1016/j.giq.2007.06.005', '10.5367/000000007780808039', '10.1146/annurev.psych.50.1.109', '10.1057/palgrave.ejis.3000681', '10.1002/tie.1036', '10.1057/palgrave.ejis.3000513', '10.1057/palgrave.ejis.3000446', '10.4135/9781412983488', '10.1093/icc/11.3.529', '10.2307/25148874', '10.2307/249774', '10.1177/014920630102700602', '10.2307/2981629', '10.1504/ijmc.2006.010360', '10.1504/ijmc.2003.002459', '10.1108/01409170710823458', '10.1016/j.bushor.2004.10.014', '10.1108/02635570410514115', '10.1006/knac.1993.1008', '10.1109/mprv.2003.1186729', '10.1016/b978-075066140-9/50004-7', '10.4102/sajbm.v35i1.650', '10.1111/j.1467-9310.2004.00358.x', '10.1109/5254.941353', '10.1002/smj.4250050207', '10.1002/smj.187', '10.1007/978-3-662-12405-5', '10.1007/978-3-540-79238-3', '10.1504/ijstm.2005.006541']"
0,ERP software implementation - an integrative framework,,"['10.1201/1078/43197.16.3.19990601/31311.3', '10.1201/1078/43197.16.3.19990601/31310.2', '10.1108/02635570010286078', '10.1108/02635570010286131', '10.1145/299513.299722', '10.1145/332051.332064', '10.1017/cbo9780511805936', '10.1108/09576050010326556', '10.1109/52.765784', '10.1109/hicss.2001.927129', '10.1007/978-3-662-04038-6', '10.1108/14637150110392782', '10.1145/332051.332070', '10.1145/332051.332068']"
